id,observed_on,place_guess,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
122854114,2021-10-19,"Everglades National Park, Homestead, FL, US",25.7619533333,-80.7123033333,Miami-Dade,Florida,Python bivittatus,Burmese Python
122957222,2021-07-17,"Florida, US",25.8329524644,-81.0957354953,Collier,Florida,Python bivittatus,Burmese Python
123038865,2021-10-16,"Everglades National Park, FL, US",25.1661611667,-80.9107966667,Monroe,Florida,Python bivittatus,Burmese Python
123039220,2020-08-04,"Everglades National Park, Homestead, FL, US",25.7619033333,-80.744155,Miami-Dade,Florida,Python bivittatus,Burmese Python
123156271,2022-06-22,"Everglades National Park, FL, US",25.2013633333,-80.8739916667,Monroe,Florida,Python bivittatus,Burmese Python
123762605,2022-06-06,"Turtle Island, Naples, FL, US",26.0242622,-81.7325871,Collier,Florida,Python bivittatus,Burmese Python
124299979,2022-07-01,"Turtle Island, Naples, FL, US",26.0277333333,-81.7152783333,Collier,Florida,Python bivittatus,Burmese Python
124842054,2022-06-28,"I-75 N, Davie, FL, US",26.0485676057,-80.3527686404,Broward,Florida,Python bivittatus,Burmese Python
124959531,2022-07-01,"Everglades National Park, Homestead, FL, US",25.4214616667,-80.777175,Miami-Dade,Florida,Python bivittatus,Burmese Python
124959950,2022-07-02,"Everglades National Park, FL, US",25.2090083333,-80.86155,Monroe,Florida,Python bivittatus,Burmese Python
124960145,2022-07-02,"Everglades National Park, Homestead, FL, US",25.2383366667,-80.8134916667,Miami-Dade,Florida,Python bivittatus,Burmese Python
125036291,2022-07-05,"Homestead, FL, US",25.8883533333,-80.8386083333,Miami-Dade,Florida,Python bivittatus,Burmese Python
125717331,2022-07-10,"Everglades National Park, Homestead, FL, US",25.246975,-80.8002466667,Miami-Dade,Florida,Python bivittatus,Burmese Python
127041228,2022-07-19,"Palmetto Bay, FL, USA",25.6192084671,-80.3367815119,Miami-Dade,Florida,Python bivittatus,Burmese Python
127081386,2022-07-20,"North Key Largo, FL 33037, USA",25.2623535364,-80.31047903,Monroe,Florida,Python bivittatus,Burmese Python
127091558,2022-07-20,"North Key Largo, FL 33037, USA",25.2657433923,-80.3088371828,Monroe,Florida,Python bivittatus,Burmese Python
127351979,2022-07-18,"Florida, US",25.2487327607,-80.2641216574,Monroe,Florida,Python bivittatus,Burmese Python
127723618,2022-07-16,"Big Cypress, Ochopee, FL, US",25.9014866667,-81.30652,Collier,Florida,Python bivittatus,Burmese Python
128024082,2022-07-21,"Everglades National Park, Homestead, FL, US",25.2454083333,-80.8020633333,Miami-Dade,Florida,Python bivittatus,Burmese Python
128355781,2022-07-27,"North Key Largo, FL 33037, USA",25.1809141061,-80.3655052319,Monroe,Florida,Python bivittatus,Burmese Python
128667667,2022-07-30,"I-75 S, Fort Lauderdale, FL, US",26.1593637053,-80.7842217177,Broward,Florida,Python bivittatus,Burmese Python
129557740,2013-10-30,"Everglades National Park, Florida, USA",25.2866155,-80.8986509,Monroe,Florida,Python bivittatus,Burmese Python
130008270,2022-08-07,"Miami-Dade County, FL, USA",25.2350999722,-80.8188999722,Miami-Dade,Florida,Python bivittatus,Burmese Python
130572390,2022-08-09,"Everglades National Park, Homestead, FL, US",25.3602,-80.820945,Miami-Dade,Florida,Python bivittatus,Burmese Python
130572615,2022-08-09,"Everglades National Park, FL, US",25.1641221667,-80.9116133333,Monroe,Florida,Python bivittatus,Burmese Python
131077353,2022-08-15,"North Key Largo, FL 33037, USA",25.2837279963,-80.3315909019,Monroe,Florida,Python bivittatus,Burmese Python
131542679,2019-12-16,"Miami-Dade County, FL, USA",25.7619188056,-80.7307460556,Miami-Dade,Florida,Python bivittatus,Burmese Python
132371196,2022-08-26,"Florida City, FL 33034, USA",25.3956764922,-80.4485169053,Miami-Dade,Florida,Python bivittatus,Burmese Python
132815016,2022-08-24,"Miami-Dade County, FL, USA",25.39964,-80.45104,Miami-Dade,Florida,Python bivittatus,Burmese Python
133357637,2022-09-01,"North Key Largo, FL 33037, USA",25.28401,-80.31525,Monroe,Florida,Python bivittatus,Burmese Python
134292669,2022-09-09,"North Key Largo, FL 33037, USA",25.1781383424,-80.3680794686,Monroe,Florida,Python bivittatus,Burmese Python
134849046,2022-09-03,Ortona South Lock Campground,26.7879325312,-81.3072891533,Glades,Florida,Python bivittatus,Burmese Python
135083666,2022-09-15,"Florida City, FL 33034, USA",25.3815267354,-80.4393229634,Miami-Dade,Florida,Python bivittatus,Burmese Python
135935720,2022-09-20,"North Key Largo, FL 33037, USA",25.1924194802,-80.355431973,Monroe,Florida,Python bivittatus,Burmese Python
136168142,2022-09-23,"Key Largo, FL 33037, USA",25.1710866261,-80.3739320487,Monroe,Florida,Python bivittatus,Burmese Python
137504479,2020-07-25,"Miami-Dade County, FL, USA",25.608629,-80.524991,Miami-Dade,Florida,Python bivittatus,Burmese Python
138285460,2022-10-10,"Big Cypress National Preserve, FL, US",25.7545854038,-80.92624153,Monroe,Florida,Python bivittatus,Burmese Python
138525550,2022-10-12,"Keri Rd, Labelle, FL, US",26.5867133333,-81.3100966667,Hendry,Florida,Python bivittatus,Burmese Python
138890885,2018-12-28,"Everglades National Park, US-FL, US",25.3781971857,-80.9379870331,Miami-Dade,Florida,Python bivittatus,Burmese Python
140150269,2022-10-20,"North Key Largo, FL 33037, USA",25.3091753546,-80.2954794444,Monroe,Florida,Python bivittatus,Burmese Python
140727194,2022-10-31,"Everglades National Park, Homestead, FL, US",25.2637342176,-80.7984886551,Miami-Dade,Florida,Python bivittatus,Burmese Python
140841909,2022-11-01,"Everglades National Park, Homestead, FL, US",25.4093573909,-80.6492097998,Miami-Dade,Florida,Python bivittatus,Burmese Python
141085723,2022-11-03,"North Key Largo, FL 33037, USA",25.2796015541,-80.3434837438,Monroe,Florida,Python bivittatus,Burmese Python
141086028,2022-11-04,"North Key Largo, FL 33037, USA",25.1852741716,-80.3618648674,Monroe,Florida,Python bivittatus,Burmese Python
141193752,2022-10-28,"Big Cypress, FL, USA",25.8398863423,-80.9146922082,Collier,Florida,Python bivittatus,Burmese Python
141541025,2022-11-05,"Florida, US",25.30084446,-80.2063980391,Monroe,Florida,Python bivittatus,Burmese Python
141623888,2022-04-27,"US-27 S, Fort Lauderdale, FL, US",26.3275098655,-80.5327384493,Broward,Florida,Python bivittatus,Burmese Python
141997188,2022-11-14,"North Key Largo, FL 33037, USA",25.2904516106,-80.3034908697,Monroe,Florida,Python bivittatus,Burmese Python
142119161,2022-11-15,"Homestead, FL, US",25.5232033333,-80.346795,Miami-Dade,Florida,Python bivittatus,Burmese Python
142146601,2022-11-16,"North Key Largo, FL 33037, USA",25.2872060305,-80.3040999552,Monroe,Florida,Python bivittatus,Burmese Python
142878107,2022-11-25,"Florida Bay, FL, US",25.1375146986,-80.6842703533,Monroe,Florida,Python bivittatus,Burmese Python
143943756,2022-07-14,"Miami-Dade County, FL, USA",25.4479922308,-80.3795066621,Miami-Dade,Florida,Python bivittatus,Burmese Python
144007844,2022-11-01,"North Key Largo, FL 33037, USA",25.1926955313,-80.3581382068,Monroe,Florida,Python bivittatus,Burmese Python
144270569,2022-11-03,"North Key Largo, FL 33037, USA",25.1926127195,-80.3581782873,Monroe,Florida,Python bivittatus,Burmese Python
144270971,2022-11-03,"North Key Largo, FL 33037, USA",25.1924574494,-80.358116457,Monroe,Florida,Python bivittatus,Burmese Python
144271316,2022-11-20,"North Key Largo, FL 33037, USA",25.2620382637,-80.3141545092,Monroe,Florida,Python bivittatus,Burmese Python
144338521,2022-12-13,"North Key Largo, FL 33037, USA",25.2940540342,-80.2895823079,Monroe,Florida,Python bivittatus,Burmese Python
144416713,2022-10-23,"Broward County, FL, USA",26.145772444,-80.4604268985,Broward,Florida,Python bivittatus,Burmese Python
144766678,2022-12-14,"North Key Largo, FL 33037, USA",25.2618683532,-80.3140108495,Monroe,Florida,Python bivittatus,Burmese Python
145779112,2023-01-03,"SW 223rd Terr, Cutler Bay, FL, US",25.5603785694,-80.3341889151,Miami-Dade,Florida,Python bivittatus,Burmese Python
145825224,2022-12-29,"North Key Largo, FL 33037, USA",25.3112813719,-80.2784159261,Monroe,Florida,Python bivittatus,Burmese Python
145826183,2022-12-30,"Miami-Dade County, FL, USA",25.2995144983,-80.3861599452,Miami-Dade,Florida,Python bivittatus,Burmese Python
145826438,2022-12-30,"Miami-Dade County, FL, USA",25.2777958128,-80.4421985594,Miami-Dade,Florida,Python bivittatus,Burmese Python
145827013,2022-12-31,"North Key Largo, FL 33037, USA",25.3270079748,-80.283232932,Monroe,Florida,Python bivittatus,Burmese Python
145827941,2022-12-30,"North Key Largo, FL 33037, USA",25.2972068786,-80.2914182343,Monroe,Florida,Python bivittatus,Burmese Python
146348974,2023-01-03,"Florida, US",25.5441577092,-80.7426166844,Miami-Dade,Florida,Python bivittatus,Burmese Python
146349084,2023-01-03,"Florida, US",25.6869538383,-80.7325479136,Miami-Dade,Florida,Python bivittatus,Burmese Python
146399514,2022-08-10,"Miami-Dade County, FL, USA",25.3242643637,-80.5096670736,Miami-Dade,Florida,Python bivittatus,Burmese Python
146442219,2023-01-10,"North Key Largo, FL 33037, USA",25.3138024253,-80.2898193227,Monroe,Florida,Python bivittatus,Burmese Python
146935286,2023-01-19,"Miami-Dade County, FL, USA",25.371857059,-80.4330093786,Miami-Dade,Florida,Python bivittatus,Burmese Python
147178829,2018-11-30,"Florida City, FL 33034, USA",25.2881440781,-80.7976912335,Miami-Dade,Florida,Python bivittatus,Burmese Python
147327960,2023-01-25,"Turtle Island, Naples, FL, US",26.0884964675,-81.6972503113,Collier,Florida,Python bivittatus,Burmese Python
147457806,2023-01-26,"Florida, US",25.20076943,-80.2580091368,Monroe,Florida,Python bivittatus,Burmese Python
149298299,2023-02-18,"North Key Largo, FL 33037, USA",25.3242013773,-80.2878214046,Monroe,Florida,Python bivittatus,Burmese Python
150530319,2022-06-15,"Florida, US",25.8510323329,-81.2545897622,Collier,Florida,Python bivittatus,Burmese Python
151095531,2023-03-13,"Everglades National Park, US-FL, US",25.2345695953,-80.75330801,Miami-Dade,Florida,Python bivittatus,Burmese Python
151103061,2023-03-13,"Big Cypress National Preserve, Ochopee, FL, US",25.8642216667,-81.1040638333,Collier,Florida,Python bivittatus,Burmese Python
151417309,2023-03-17,"Miami, FL, US",25.6403924766,-80.5247894118,Miami-Dade,Florida,Python bivittatus,Burmese Python
153848839,2023-04-05,"Homestead, FL, US",25.5193333333,-80.36235,Miami-Dade,Florida,Python bivittatus,Burmese Python
157420592,2023-04-28,"Broward County, FL, USA",26.3318940997,-80.8147771997,Broward,Florida,Python bivittatus,Burmese Python
158945244,2023-04-28,"Broward County, FL, USA",26.3319433333,-80.8147716667,Broward,Florida,Python bivittatus,Burmese Python
160200839,2022-11-14,"Everglades National Park, Homestead, FL, US",25.2722616667,-80.79843,Miami-Dade,Florida,Python bivittatus,Burmese Python
160207461,2023-02-23,"Everglades National Park, Homestead, FL, US",25.439925,-80.7826866667,Miami-Dade,Florida,Python bivittatus,Burmese Python
160627643,2023-05-06,"Florida City, FL 33034, USA",25.4370019076,-80.4754667357,Miami-Dade,Florida,Python bivittatus,Burmese Python
162504186,2023-05-19,"Miami-Dade County, FL, USA",25.3811941364,-80.4390735179,Miami-Dade,Florida,Python bivittatus,Burmese Python
163575322,2023-05-24,"Tamiami, FL, USA",25.7721629722,-80.4161339722,Miami-Dade,Florida,Python bivittatus,Burmese Python
164202943,2023-05-28,"Homestead, FL, US",25.8178583333,-80.851075,Miami-Dade,Florida,Python bivittatus,Burmese Python
164444298,2023-05-28,"Everglades National Park, Homestead, FL, US",25.2572333333,-80.798455,Miami-Dade,Florida,Python bivittatus,Burmese Python
164925369,2023-05-31,"Dagny Johnson Key Largo Hammock Botanical State Park, Key Largo, FL, US",25.2196366667,-80.335555,Monroe,Florida,Canis latrans,Coyote
165027705,2023-05-28,"Everglades National Park, FL, US",25.1754033333,-80.904725,Monroe,Florida,Python bivittatus,Burmese Python
165029978,2023-05-20,"Everglades National Park, Homestead, FL, US",25.76183,-80.7969283333,Miami-Dade,Florida,Python bivittatus,Burmese Python
165218999,2023-06-02,"Miami, FL 33194, USA",25.7619584607,-80.7807044685,Miami-Dade,Florida,Python bivittatus,Burmese Python
168451595,2023-06-20,"North Key Largo, FL 33037, USA",25.2828977037,-80.3551907837,Monroe,Florida,Python bivittatus,Burmese Python
172458287,2023-07-11,"Ingraham Hwy, Homestead, FL, US",25.3996282864,-80.5692816881,Miami-Dade,Florida,Python bivittatus,Burmese Python
172695125,2023-07-13,"South Naples, FL, USA",26.107026,-81.71529,Collier,Florida,Python bivittatus,Burmese Python
173501402,2023-07-14,"Florida, US",25.9241293364,-81.3433522322,Collier,Florida,Python bivittatus,Burmese Python
174983823,2023-07-22,"Homestead, FL, US",25.4034783333,-80.573875,Miami-Dade,Florida,Python bivittatus,Burmese Python
175470131,2023-07-23,"SR-29, Immokalee, FL, US",26.1407305,-81.3449783333,Collier,Florida,Python bivittatus,Burmese Python
175527973,2023-07-29,"North Key Largo, FL 33037, USA",25.245486839,-80.3194020689,Monroe,Florida,Python bivittatus,Burmese Python
175827524,2023-07-21,"Miami-Dade County, US-FL, US",25.5447218514,-80.2595190204,Miami-Dade,Florida,Python bivittatus,Burmese Python
176027247,2023-07-22,"Homestead, FL, US",25.403555,-80.57402,Miami-Dade,Florida,Python bivittatus,Burmese Python
176587525,2023-08-03,"Everglades National Park, US-FL, US",25.3333268763,-80.8250302519,Miami-Dade,Florida,Python bivittatus,Burmese Python
177181546,2023-08-07,"North Key Largo, FL 33037, USA",25.1864144857,-80.3608006239,Monroe,Florida,Python bivittatus,Burmese Python
178125404,2023-08-13,"Old Card Sound Rd, Homestead, FL, US",25.4232,-80.4664466667,Miami-Dade,Florida,Python bivittatus,Burmese Python
178436410,2023-08-14,"North Key Largo, FL 33037, USA",25.3254129921,-80.2697201818,Monroe,Florida,Python bivittatus,Burmese Python
178584418,2022-12-01,"Florida, US",25.3339707707,-80.2689769668,Monroe,Florida,Python bivittatus,Burmese Python
178595305,2022-11-28,"Florida, US",25.3502809482,-80.3147395954,Monroe,Florida,Python bivittatus,Burmese Python
178597301,2022-11-29,"Florida, US",25.3929968546,-80.3740157684,Monroe,Florida,Python bivittatus,Burmese Python
178600640,2022-12-01,"Florida, US",25.2423687102,-80.2637479524,Monroe,Florida,Python bivittatus,Burmese Python
178603536,2022-12-04,"Florida, US",25.3402523402,-80.3185591979,Monroe,Florida,Python bivittatus,Burmese Python
179694445,2023-08-22,"North Key Largo, FL 33037, USA",25.2490397048,-80.3174638376,Monroe,Florida,Python bivittatus,Burmese Python
180104966,2023-08-25,"Key Largo, Key Largo, FL, US",25.1915284125,-80.3562203758,Monroe,Florida,Python bivittatus,Burmese Python
180205731,2023-08-25,"Florida, US",25.9884527482,-81.3700296839,Collier,Florida,Ursus americanus americanus,Eastern Black Bear
182355554,2022-11-13,"Florida, US",25.1242799405,-80.2540731409,Monroe,Florida,Python bivittatus,Burmese Python
185477638,2023-02-12,"Big Cypress, FL, USA",25.8956243,-81.3105388997,Collier,Florida,Python bivittatus,Burmese Python
186012304,2023-10-03,"Florida, US",25.8782702894,-81.2579440454,Collier,Florida,Python bivittatus,Burmese Python
186038892,2023-09-28,"Miami, FL 33194, USA",25.7605435042,-80.8688415214,Miami-Dade,Florida,Python bivittatus,Burmese Python
186127595,2023-10-04,"Florida, US",25.8474539404,-81.3125976604,Collier,Florida,Python bivittatus,Burmese Python
186169626,2023-06-27,"Florida, US",25.9139431291,-81.0449125852,Collier,Florida,Python bivittatus,Burmese Python
186257529,2013-07-11,"Florida City, FL 33034, USA",25.4432028586,-80.5013684928,Miami-Dade,Florida,Python bivittatus,Burmese Python
186628221,2010-01-02,"Miami-Dade County, US-FL, US",25.4180528003,-80.5794814709,Miami-Dade,Florida,Python bivittatus,Burmese Python
187024291,2023-10-10,"Florida, US",25.8427584811,-81.1214666267,Collier,Florida,Python bivittatus,Burmese Python
187306168,2023-10-12,"Miami-Dade County, FL, USA",25.3811526371,-80.4390292615,Miami-Dade,Florida,Python bivittatus,Burmese Python
188637061,2023-10-23,"Florida City, FL 33034, USA",25.4226641086,-80.4661115259,Miami-Dade,Florida,Python bivittatus,Burmese Python
190697410,2023-11-07,"Big Cypress National Preserve, Ochopee, FL, US",26.1607058739,-81.0473935744,Collier,Florida,Python bivittatus,Burmese Python
191317617,2023-11-17,"Florida, US",25.3414765968,-80.276135718,Monroe,Florida,Python bivittatus,Burmese Python
191517066,2023-11-15,"Everglades National Park, Monroe County, US-FL, US",25.1296381764,-80.9297733153,Monroe,Florida,Python bivittatus,Burmese Python
191734371,2023-11-07,"Florida City, FL 33034, USA",25.2145938175,-80.8504895121,Miami-Dade,Florida,Python bivittatus,Burmese Python
191783405,2023-11-16,"Collier County, US-FL, US",26.178525369,-81.240174415,Collier,Florida,Python bivittatus,Burmese Python
191783407,2023-11-16,"Collier County, US-FL, US",26.1412521497,-81.3341186187,Collier,Florida,Alligator mississippiensis,American Alligator
191783408,2023-11-16,"Collier County, US-FL, US",26.0524194975,-81.2498621642,Collier,Florida,Ardea herodias,Great Blue Heron
191806005,2023-11-22,"Florida City, FL 33034, USA",25.4211748806,-80.4651254788,Miami-Dade,Florida,Python bivittatus,Burmese Python
192265960,2015-08-25,"Miami-Dade County, FL, USA",25.31736667,-80.79828333,Miami-Dade,Florida,Python bivittatus,Burmese Python
192266217,2015-07-14,"Miami-Dade County, FL, USA",25.22173333,-80.8407,Miami-Dade,Florida,Python bivittatus,Burmese Python
192266358,2015-07-11,"Miami-Dade County, FL, USA",25.41006667,-80.78468333,Miami-Dade,Florida,Python bivittatus,Burmese Python
192266610,2014-07-26,"Miami-Dade County, FL, USA",25.28041667,-80.79838333,Miami-Dade,Florida,Python bivittatus,Burmese Python
192468624,2023-11-22,"Fort Lauderdale, FL, US",26.2908976048,-80.5024462772,Broward,Florida,Python bivittatus,Burmese Python
192522933,2023-11-07,"Monroe County, FL, USA",25.193802,-80.8742,Monroe,Florida,Python bivittatus,Burmese Python
192778039,2020-07-25,"SW 205th Ave, Miami, FL, US",25.6122383333,-80.5245716667,Miami-Dade,Florida,Python bivittatus,Burmese Python
193181517,2023-06-08,"Big Cypress, FL, USA",25.9338276883,-81.3563867604,Collier,Florida,Python bivittatus,Burmese Python
193615148,2023-12-08,"Broward County, FL, USA",26.0542527085,-80.4625369571,Broward,Florida,Python bivittatus,Burmese Python
193714691,2023-12-11,"Naples, FL 34120, USA",26.3465509095,-81.5951602533,Collier,Florida,Python bivittatus,Burmese Python
194328272,2023-12-10,"Belle Glade, FL, US",26.3353366667,-80.5960083333,Palm Beach,Florida,Python bivittatus,Burmese Python
194613553,2023-12-21,"Florida, US",26.0968150835,-80.4007373536,Broward,Florida,Python bivittatus,Burmese Python
194764139,2015-01-29,"Everglades National Park, Florida, USA",25.2866155,-80.8986509,Monroe,Florida,Python bivittatus,Burmese Python
194837197,2022-02-16,"Florida, US",25.3774860189,-80.3150982073,Monroe,Florida,Python bivittatus,Burmese Python
195757525,2024-01-04,"Boca Raton, FL, US",26.345255,-80.303055,Palm Beach,Florida,Python bivittatus,Burmese Python
196073168,2024-01-06,"Miami-Dade County, FL, USA",25.7474988108,-80.6732287965,Miami-Dade,Florida,Python bivittatus,Burmese Python
196315078,2024-01-07,"Everglades National Park, FL, US",25.1369278333,-80.9455416667,Monroe,Florida,Python bivittatus,Burmese Python
197323016,2023-12-28,"Biscayne National Park, Homestead, FL, US",25.519609614,-80.3317527819,Miami-Dade,Florida,Python bivittatus,Burmese Python
197474934,2024-01-24,"Big Cypress, FL, USA",25.8626361111,-81.089425,Collier,Florida,Python bivittatus,Burmese Python
199099052,2024-02-12,"SW 344th St, Homestead, FL, US",25.448475,-80.36773,Miami-Dade,Florida,Python bivittatus,Burmese Python
199154103,2014-04-24,"Miami-Dade County, FL, USA",25.9398274402,-80.7109080255,Miami-Dade,Florida,Python bivittatus,Burmese Python
200059770,2016-08-20,"Miami-Dade County, FL, USA",25.3907420905,-80.8032072968,Miami-Dade,Florida,Python bivittatus,Burmese Python
201533116,2024-03-04,"W Bay Harbor Dr, Bay Harbor Islands, FL, US",25.8940866667,-80.1338055,Miami-Dade,Florida,Python bivittatus,Burmese Python
202293220,2024-03-12,"Miami-Dade County, US-FL, US",25.3257428044,-80.4850098335,Miami-Dade,Florida,Python bivittatus,Burmese Python
202293434,2024-03-12,"Everglades National Park, US-FL, US",25.3616132616,-80.7545784017,Miami-Dade,Florida,Python bivittatus,Burmese Python
202712056,2024-03-16,"Collier County, FL, USA",25.9855180289,-81.4111230251,Collier,Florida,Python bivittatus,Burmese Python
204268075,2024-03-28,"Miami-Dade County, Everglades National Park, US-FL, US",25.28856918,-80.79841437,Miami-Dade,Florida,Python bivittatus,Burmese Python
204397382,2024-03-28,"Everglades National Park, US-FL, US",25.5548528375,-80.7306528967,Miami-Dade,Florida,Python bivittatus,Burmese Python
205432994,2019-10-15,"Miami-Dade County, US-FL, US",25.5182372573,-80.4588843496,Miami-Dade,Florida,Python bivittatus,Burmese Python
206490604,2020-05-13,"Homestead, FL, US",25.7755966667,-80.83937,Miami-Dade,Florida,Python bivittatus,Burmese Python
206516377,2019-07-25,"Miami, FL, US",25.6504866667,-80.5250333333,Miami-Dade,Florida,Python bivittatus,Burmese Python
209151754,2023-01-04,"Turtle Island, Naples, FL, US",26.0517986577,-81.680934317,Collier,Florida,Python bivittatus,Burmese Python
212608821,2019-01-11,"Miami-Dade County, FL, USA",25.6646849414,-80.7653384439,Miami-Dade,Florida,Python bivittatus,Burmese Python
213076931,2024-05-02,"Everglades National Park, US-FL, US",25.420771071,-80.7546630921,Miami-Dade,Florida,Python bivittatus,Burmese Python
215404298,2022-07-01,"Collier County, US-FL, US",26.1455335476,-81.2599590677,Collier,Florida,Python bivittatus,Burmese Python
220391949,2024-06-02,"SW Eighth St, Homestead, FL, US",25.762245,-80.7255633333,Miami-Dade,Florida,Python bivittatus,Burmese Python
220604686,2024-06-04,"Florida City, FL 33034, USA",25.4052611111,-80.4546944444,Miami-Dade,Florida,Python bivittatus,Burmese Python
220833090,2024-05-14,"Florida, US",25.6957678171,-80.8815591512,Miami-Dade,Florida,Python bivittatus,Burmese Python
221349821,2024-06-06,"Miami-Dade County, FL, USA",25.7618921745,-80.8149678671,Miami-Dade,Florida,Python bivittatus,Burmese Python
221361918,2024-06-06,"Miami-Dade County, FL, USA",25.7618313708,-80.8152887294,Miami-Dade,Florida,Python bivittatus,Burmese Python
222305329,2024-06-11,"North Key Largo, FL 33037, USA",25.3175421283,-80.2810116112,Monroe,Florida,Python bivittatus,Burmese Python
222691253,2024-06-12,"Florida, US",26.2828941364,-80.7201672513,Broward,Florida,Python bivittatus,Burmese Python
223233293,2024-06-12,"Everglades National Park, US-FL, US",25.4127190602,-80.6517933986,Miami-Dade,Florida,Python bivittatus,Burmese Python
223269321,2024-06-13,"Miami-Dade County, US-FL, US",25.5024950642,-80.4119884348,Miami-Dade,Florida,Python bivittatus,Burmese Python
223847253,2022-11-10,"Florida, US",25.2820008014,-80.2560202969,Monroe,Florida,Python bivittatus,Burmese Python
224265610,2024-06-21,"Miami-Dade County, FL, USA",25.2142998898,-80.853099972,Miami-Dade,Florida,Python bivittatus,Burmese Python
224728628,2021-04-18,"Monroe County, FL, USA",25.1395351192,-80.929628743,Monroe,Florida,Python bivittatus,Burmese Python
225763717,2023-12-16,"Miami-Dade County, US-FL, US",25.4293403084,-80.4663636762,Miami-Dade,Florida,Python bivittatus,Burmese Python
226536627,2023-01-08,"Big Cypress, FL, USA",26.0481643797,-81.0754658282,Collier,Florida,Python bivittatus,Burmese Python
228516876,2024-07-05,"Collier County, FL, USA",25.9660487515,-81.3532871768,Collier,Florida,Python bivittatus,Burmese Python
228523421,2024-07-05,"Collier County, FL, USA",25.9822489095,-81.3488837728,Collier,Florida,Python bivittatus,Burmese Python
229821589,2024-07-16,"Homestead Base, FL, USA",25.4992514997,-80.4044602997,Miami-Dade,Florida,Python bivittatus,Burmese Python
230132114,2024-07-18,"Everglades National Park, Homestead, FL, US",25.4035633333,-80.60933,Miami-Dade,Florida,Python bivittatus,Burmese Python
230132234,2024-07-17,"Everglades National Park, Homestead, FL, US",25.4045883333,-80.6144416667,Miami-Dade,Florida,Python bivittatus,Burmese Python
230132261,2024-07-17,"Everglades National Park, Homestead, FL, US",25.4043116667,-80.6108083333,Miami-Dade,Florida,Python bivittatus,Burmese Python
230321466,2024-07-19,"SW Eighth St, Miami, FL, US",25.7609965203,-80.5152316343,Miami-Dade,Florida,Python bivittatus,Burmese Python
230631524,2024-07-20,"Turtle Island, Naples, FL, US",26.0990333333,-81.7532666667,Collier,Florida,Python bivittatus,Burmese Python
232571345,2024-07-29,"Naples, FL 34114, USA",26.1011346818,-81.6171315685,Collier,Florida,Python bivittatus,Burmese Python
233463166,2024-08-03,"Eagle Creek Golf & Country Club, Naples, FL, US",26.0521666721,-81.7096866667,Collier,Florida,Python bivittatus,Burmese Python
234185096,2024-08-06,"Turtle Island, Naples, FL, US",26.0072883664,-81.6103452211,Collier,Florida,Python bivittatus,Burmese Python
234258783,2024-08-06,"Florida, US",25.8289832033,-81.3211345025,Collier,Florida,Python bivittatus,Burmese Python
234457741,2024-08-07,"Naples, FL 34114, USA",25.9093109491,-81.3656080887,Collier,Florida,Python bivittatus,Burmese Python
234510426,2024-08-07,"Homestead, FL, US",25.8566373945,-80.6317794187,Miami-Dade,Florida,Python bivittatus,Burmese Python
234809195,2024-08-09,"Big Cypress, FL, USA",25.9013038227,-81.3343258202,Collier,Florida,Python bivittatus,Burmese Python
235715565,2024-08-14,"US-27 S, Weston, FL, US",26.0641721667,-80.4344416667,Broward,Florida,Python bivittatus,Burmese Python
235889470,2024-08-15,"Turtle Island, Naples, FL, US",26.0589276186,-81.7109688924,Collier,Florida,Python bivittatus,Burmese Python
236629708,2009-05-08,"Miami-Dade County, FL, USA",25.45291329,-80.7989917167,Miami-Dade,Florida,Python bivittatus,Burmese Python
236629709,2009-12-07,"Miami-Dade County, FL, USA",25.5276036061,-80.6521646136,Miami-Dade,Florida,Python bivittatus,Burmese Python
239915529,2024-09-04,"Big Cypress National Preserve, Ochopee, FL, US",25.8480283333,-80.9463966667,Collier,Florida,Python bivittatus,Burmese Python
239918462,2024-09-05,"The Links Golf Course, Naples, FL, US",26.0225028333,-81.6352866667,Collier,Florida,Python bivittatus,Burmese Python
240274117,2024-09-06,"Big Cypress National Preserve, Ochopee, FL, US",25.8645981867,-81.1094832421,Collier,Florida,Python bivittatus,Burmese Python
242536529,2024-09-18,"Dagny Johnson Key Largo Hammock Botanical State Park, Key Largo, FL, US",25.2463798363,-80.3188463831,Monroe,Florida,Python bivittatus,Burmese Python
242546150,2024-09-15,"NW 137th Ave, Miami, FL, US",25.7746516479,-80.4174867331,Miami-Dade,Florida,Python bivittatus,Burmese Python
242857723,2024-09-20,"City of Marco, Marco Island, FL, USA",25.9691345599,-81.7406791449,Collier,Florida,Python bivittatus,Burmese Python
244131654,2024-09-26,"North Key Largo, FL 33037, USA",25.2669583333,-80.3124305556,Monroe,Florida,Python bivittatus,Burmese Python
245327968,2024-10-02,"SW Seventh Terr, Sweetwater, FL, US",25.761674094,-80.3773149418,Miami-Dade,Florida,Python bivittatus,Burmese Python
248726250,2024-10-22,"Immokalee, FL, US",26.2823083333,-81.1898283333,Hendry,Florida,Python bivittatus,Burmese Python
248833196,2024-10-14,"Everglades National Park, Monroe County, US-FL, US",25.1871383333,-80.8934333333,Monroe,Florida,Python bivittatus,Burmese Python
249833758,2024-10-24,"Florida, US",25.6920767606,-80.9703192685,Monroe,Florida,Python bivittatus,Burmese Python
